crime,agency,charge_description,date,address,zipcode,city,type
FRAUD,SAN DIEGO,THEFT OF UTILITY SERVICES (M),7/9/2021 0:34,1000  BLOCK EL PRADO,92103,SAN DIEGO,Miscellanoues
FRAUD,CARLSBAD,GET CREDIT/ETC OTHER'S ID (F),6/16/2021 16:00,6600  BLOCK AMBROSIA LANE,92011,CARLSBAD,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),7/7/2021 3:00,5900  BLOCK PACIFIC MESA COURT,92121,SAN DIEGO,Miscellanoues
VANDALISM,HARBOR POLICE,VANDALISM ($400 OR MORE) (F),6/23/2021 10:30,900  BLOCK BAYFRONT COURT,92101,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),7/12/2021 17:45,1600 S  BLOCK MELROSE DRIVE,92081,VISTA,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),8/2/2021 15:30,700 N  BLOCK EL CAMINO REAL,92024,ENCINITAS,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),8/10/2021 10:00,500  BLOCK GREENFIELD DRIVE,92021,EL CAJON UNINC,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/18/2021 19:35,1500  BLOCK PACIFIC HIGHWAY,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/6/2021 6:00,3700  BLOCK MORENA BOULEVARD,92117,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/11/2021 8:20,CENTRE STREET & UNIVERSITY AVENUE,92103,SAN DIEGO,Miscellanoues
FRAUD,CARLSBAD,GET CREDIT/ETC OTHER'S ID (F),3/10/2021 8:00,6800  BLOCK ALDERWOOD DRIVE,92011,CARLSBAD,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),5/29/2021 23:57,800  BLOCK HOLLISTER STREET,92154,SOUTH BAY,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM [$400 OR LESS] (M),3/24/2021 15:00,2200  BLOCK FIRE MOUNTAIN DRIVE,92054,OCEANSIDE,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),3/19/2021 23:30,3300  BLOCK FAIRWAY DRIVE,91941,SPRING VALLEY,Miscellanoues
VANDALISM,EL CAJON,VANDALISM [$400 OR LESS] (M),8/18/2021 4:00,1000  BLOCK REDWOOD AVENUE,92020,EL CAJON,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/19/2021 14:00,6200  BLOCK MADELINE STREET,92115,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/7/2021 19:21,3000  BLOCK RUE D'ORLEANS,92110,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/10/2021 16:00,2400  BLOCK BUCKTHORN TRAIL,91905,BOULEVARD,Miscellanoues
FRAUD,SHERIFF,BURGLARY/UNSPECIFIED,7/9/2021 0:00,500  BLOCK MAIN STREET,92065,RAMONA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/6/2021 16:14,500 S  BLOCK 46TH STREET,92113,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,FRAUDULENT POSSESS/USE SCANNING DEVICE (M),5/31/2021 0:01,2200  BLOCK OTAY LAKES ROAD,91914,CHULA VISTA,Miscellanoues
FRAUD,SHERIFF,PERSONATE TO GET MONEY/PROP [OVER $400] (F),4/14/2021 0:01,1400 N  BLOCK MAGNOLIA AVENUE,92020,EL CAJON UNINC,Miscellanoues
VANDALISM,CARLSBAD,VANDALISM ($400 OR MORE) (F),3/31/2021 12:00,4100  BLOCK SUNNYHILL DRIVE,92008,CARLSBAD,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [OVER $400] (F),3/8/2021 8:00,6700  BLOCK DORIANA STREET,92139,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),6/10/2021 20:00,1400  BLOCK ALTURAS ROAD,92028,FALLBROOK,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),6/1/2021 4:00,12100  BLOCK WOODSIDE AVENUE,92040,LAKESIDE,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),6/4/2021 22:00,200  BLOCK SMILAX ROAD,92069,VISTA UNINC,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),6/5/2021 11:37,5000  BLOCK CIMARRON WAY,92154,SOUTH BAY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/23/2021 1:10,5100  BLOCK LINDA VISTA ROAD,92110,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),6/2/2021 14:00,1200  BLOCK COOK STREET,92065,RAMONA,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),6/29/2021 7:30,6900  BLOCK TORREY SANTA FE ROAD,92129,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/14/2021 14:29,400  BLOCK EUCLID AVENUE,92102,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/20/2021 11:00,0  BLOCK 14TH STREET,92113,SAN DIEGO,Miscellanoues
FRAUD,LA MESA,GET CREDIT/ETC OTHER'S ID (F),4/26/2021 8:00,7200  BLOCK BERKELEY DRIVE,91942,LA MESA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/26/2021 14:50,900  BLOCK 05TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/20/2021 21:00,3400  BLOCK ADAMS AVENUE,92116,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/22/2021 8:50,4000  BLOCK 49TH STREET,92105,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/1/2021 1:00,7700  BLOCK MARGERUM AVENUE,92120,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),6/30/2021 12:00,800  BLOCK SAPPHIRE STREET,92109,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),4/17/2021 23:00,W DATE STREET & INDIA STREET,92101,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),5/8/2021 0:01,5100  BLOCK CAMINO PLAYA MALAGA,92124,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),6/1/2021 22:00,800 N  BLOCK SANTA FE AVENUE,92083,VISTA,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),5/24/2021 14:54,1500  BLOCK ALPINE TERRACE ROAD,91901,ALPINE,Miscellanoues
FRAUD,SHERIFF,OBTAIN MONEY/ETC BY FALSE PRETENSES [$950 OR LESS] (M),7/19/2021 11:53,1000  BLOCK LINDA VISTA DRIVE,92078,SAN MARCOS,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/5/2021 7:00,4200  BLOCK OHIO STREET,92104,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),5/4/2021 10:00,1400  BLOCK GOFF COURT,92114,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/3/2021 16:00,2400  BLOCK ULRIC STREET,92111,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/16/2021 10:30,3500  BLOCK L STREET,92102,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,FALSE PERSONATION OF ANOTHER:SPEC CIRC (F),3/9/2021 12:45,1000  BLOCK BARONA ROAD,92040,LAKESIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/29/2021 9:30,30TH STREET & C STREET,92102,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/28/2021 19:30,2100  BLOCK ARNOLD WAY,91901,ALPINE,Miscellanoues
FRAUD,HARBOR POLICE,BURGLARY (FOR PURPOSE OF FRAUD/FORGERY) (F),3/16/2021 21:01,3300  BLOCK ADMIRAL BOLAND WAY,92101,SAN DIEGO,Miscellanoues
VANDALISM,HARBOR POLICE,VANDALISM ($400 OR MORE) (F),3/9/2021 13:00,900  BLOCK BAYFRONT COURT,92101,SAN DIEGO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),6/27/2021 20:33,100  BLOCK GARRETT AVENUE,91910,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/11/2021 8:00,1100  BLOCK 06TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/11/2021 4:47,900  BLOCK F STREET,92101,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,PERSONATE TO GET MONEY/PROP [OVER $400] (F),4/1/2021 8:00,100  BLOCK CAMINO CORTO,92083,VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/11/2021 11:15,300  BLOCK SAN ANTONIO AVENUE,92106,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GRAND THEFT BY SERVANT/ETC [$950 OR MORE] (F),3/17/2021 16:00,5400  BLOCK KEARNY MESA ROAD,92111,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),4/20/2021 12:00,13500  BLOCK MILLPOND WAY,92129,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),3/8/2021 0:01,1400 N  BLOCK MELROSE DRIVE,92083,VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/28/2021 8:35,10000  BLOCK AVENIDA MAGNIFICA,92131,SAN DIEGO,Miscellanoues
FRAUD,CARLSBAD,OBTAIN MONEY/ETC BY FALSE PRETENSES [$950 OR LESS] (M),3/13/2021 12:00,3600  BLOCK PIO PICO DRIVE,92008,CARLSBAD,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),6/11/2021 0:01,700  BLOCK CATHY LANE,92007,ENCINITAS,Miscellanoues
VANDALISM,HARBOR POLICE,VANDALISM ($400 OR MORE) (F),3/25/2021 0:37,2200  BLOCK PACIFIC HIGHWAY,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/3/2021 21:00,4200  BLOCK MOUNT ABERNATHY AVENUE,92117,SAN DIEGO,Miscellanoues
VANDALISM,CHULA VISTA,VANDALISM ($400 OR MORE) (F),3/11/2021 14:30,700  BLOCK G STREET,91910,CHULA VISTA,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),8/11/2021 12:00,1300 N  BLOCK SANTA FE AVENUE,92084,VISTA,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),5/22/2021 15:03,13700  BLOCK INTERSTATE 8 BUSINESS,92021,LAKESIDE,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),4/29/2021 9:00,5000  BLOCK WILLOWS ROAD,91901,ALPINE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/2/2021 12:14,4500  BLOCK ALVARADO CANYON ROAD,92120,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALIZE PLACE OF WORSHIP (F),6/28/2021 17:00,6400  BLOCK IMPERIAL AVENUE,92114,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),8/6/2021 22:30,28900  BLOCK OLD HIGHWAY,91962,PINE VALLEY,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/27/2021 15:50,5400  BLOCK LEA STREET,92105,SAN DIEGO,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),4/15/2021 16:45,700  BLOCK WASHINGTON HEIGHTS ROAD,92019,EL CAJON,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),5/4/2021 19:00,4600  BLOCK BORDER VILLAGE ROAD,92173,SOUTH BAY,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),7/25/2021 8:50,2000 N  BLOCK NUTMEG STREET,92026,ESCONDIDO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/26/2021 1:20,3600  BLOCK BEYER(SB) (SB) BOULEVARD,92173,,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/9/2021 0:00,4200  BLOCK PONDEROSA AVENUE,92123,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/8/2021 16:45,1700  BLOCK 04TH AVENUE,92101,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,POSSESS PERSONAL IDENTIFYING INFO WITH INTENT TO DEFRAUD (M),7/6/2021 7:00,10000  BLOCK RIO SAN DIEGO DRIVE,92108,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),4/23/2021 17:00,12900  BLOCK SEABREEZE FARMS DRIVE,92130,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/19/2021 12:00,5300  BLOCK COLLIER AVENUE,92115,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,PERSONATE TO GET MONEY/PROP [$400 OR LESS] (M),4/23/2021 12:30,3300  BLOCK VIA TONGA,92154,SOUTH BAY,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),3/25/2021 3:31,1100  BLOCK UNION STREET,92101,COURT SERVICES,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/25/2021 17:00,12100  BLOCK RANCHO BERNARDO ROAD,92128,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),4/29/2021 21:10,7200  BLOCK BROADWAY,91945,LEMON GROVE,Miscellanoues
FRAUD,SHERIFF,PETTY THEFT(All Other Larceny) (M),4/10/2021 0:30,700  BLOCK HARRAHS RINCON WAY,92082,VALLEY CENTER,Miscellanoues
VANDALISM,ESCONDIDO,VANDALISM ($400 OR MORE) (F),4/14/2021 9:30,2100  BLOCK GENEVA PLACE,92027,ESCONDIDO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/5/2021 6:00,3900  BLOCK 08TH AVENUE,92103,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),7/18/2021 12:00,4000  BLOCK LOUISIANA STREET,92104,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),7/31/2021 12:00,5400  BLOCK REPECHO DRIVE,92124,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),7/7/2021 16:00,100  BLOCK PARK PLAZA,92101,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),4/19/2021 1:40,2900  BLOCK OCEANSIDE BOULEVARD,92054,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/20/2021 5:45,11300  BLOCK WILD MEADOW PLACE,92131,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/21/2021 18:30,6400  BLOCK IMPERIAL AVENUE,92114,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/21/2021 19:00,6400  BLOCK IMPERIAL AVENUE,92114,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GIVE FALSE INFO TO PEACE OFCR,3/25/2021 19:40,4600  BLOCK WARING ROAD,92120,SAN DIEGO,Miscellanoues
VANDALISM,EL CAJON,VANDALISM [$400 OR LESS] (M),4/26/2021 15:40,1100  BLOCK DENVER LANE,92021,EL CAJON,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/8/2021 19:30,1200  BLOCK CAMINO DEL RIO NORTH,92108,SAN DIEGO,Miscellanoues
VANDALISM,EL CAJON,VANDALISM ($400 OR MORE) (F),4/29/2021 15:25,300  BLOCK FLETCHER PARKWAY,92020,EL CAJON,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/31/2021 19:05,3500  BLOCK LANDIS STREET,92104,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/16/2021 19:00,400  BLOCK 10TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/25/2021 17:55,300 W  BLOCK IVY STREET,92101,SAN DIEGO,Miscellanoues
FRAUD,CARLSBAD,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),5/4/2021 13:55,3500  BLOCK CORTE DULCE,92009,CARLSBAD,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),6/28/2021 15:00,900  BLOCK BRASS WAY,92024,ENCINITAS,Miscellanoues
FRAUD,SHERIFF,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),7/9/2021 13:52,13300  BLOCK BUENA VISTA,92064,POWAY,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),4/15/2021 14:15,1400 N  BLOCK COAST HIGHWAY,92024,ENCINITAS,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/23/2021 15:00,1200  BLOCK UNION STREET,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),8/20/2021 8:33,1200  BLOCK IMPERIAL AVENUE,92101,SAN DIEGO,Miscellanoues
FRAUD,CHULA VISTA,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),8/17/2021 9:00,1200  BLOCK BROADWAY,91911,CHULA VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/29/2021 11:15,2100  BLOCK 06TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/24/2021 22:43,4900  BLOCK VOLTAIRE STREET,92107,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/30/2021 4:25,3200  BLOCK GREGORY STREET,92104,SAN DIEGO,Miscellanoues
VANDALISM,OCEANSIDE,VANDALISM ($400 OR MORE) (F),4/12/2021 19:00,300  BLOCK EL CAMINO REAL,92057,OCEANSIDE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/30/2021 9:45,4100  BLOCK ILLINOIS STREET,92104,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/30/2021 17:30,11800  BLOCK CARMEL MOUNTAIN ROAD,92128,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/30/2021 15:00,8500  BLOCK GENESEE AVENUE,92122,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),4/24/2021 23:00,600 N  BLOCK VULCAN AVENUE,92024,ENCINITAS,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),5/2/2021 18:19,CENTRAL AVENUE & DWIGHT STREET,92105,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/22/2021 20:00,5400  BLOCK CAMINITO HERMINIA,92037,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),4/20/2021 0:00,6600  BLOCK KELLY STREET,92111,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/21/2021 5:30,6400  BLOCK IMPERIAL AVENUE,92114,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),6/30/2021 2:23,2900  BLOCK JAMACHA ROAD,92019,LA MESA UNINC,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),4/5/2021 13:00,4300  BLOCK DELTA STREET,92113,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [$950 OR LESS] (M),5/6/2021 17:30,0  BLOCK 17TH STREET,92113,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,USE OTHERS ID WITH INTENT DEFRAUD:WITH PRIOR CONVICTION (F),6/2/2021 7:01,800  BLOCK 07TH AVENUE,92101,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,OBTAIN MONEY/ETC BY FALSE PRETENSES [OVER $950] (F),6/4/2021 10:39,4400  BLOCK TWAIN AVENUE,92120,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),5/12/2021 17:00,2900  BLOCK ALPINE BOULEVARD,91901,ALPINE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),6/7/2021 21:00,6500  BLOCK JAFFE COURT,92119,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/15/2021 7:25,2300  BLOCK 05TH AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),5/15/2021 15:40,800 S  BLOCK 02ND STREET,92019,EL CAJON UNINC,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),7/12/2021 9:00,1200  BLOCK BROADWAY,92101,SAN DIEGO,Miscellanoues
FRAUD,SAN DIEGO,GET CREDIT/ETC OTHER'S ID (F),7/28/2021 12:00,1800  BLOCK ISLA DEL CAMPANERO,92173,SOUTH BAY,Miscellanoues
FRAUD,SHERIFF,GET CREDIT/ETC OTHER'S ID (F),3/7/2021 0:01,300 W  BLOCK SAN MARCOS BOULEVARD,92069,SAN MARCOS,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/25/2021 23:15,200 W  BLOCK HARBOR DRIVE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),6/2/2021 12:00,5100  BLOCK CERVANTES AVENUE,92114,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),5/7/2021 19:00,8600  BLOCK NEW SALEM STREET,92126,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),6/11/2021 18:15,1400  BLOCK HOTEL CIRCLE NORTH,92108,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/1/2021 2:00,2800  BLOCK FRANKLIN AVENUE,92113,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),8/14/2021 18:00,2800  BLOCK MISSION VILLAGE DRIVE,92123,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/14/2021 9:32,400  BLOCK SEA WORLD DRIVE,92109,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/18/2021 12:15,12200  BLOCK PASEO LUCIDO,92128,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),8/6/2021 1:30,2500  BLOCK MAIN STREET,91945,LEMON GROVE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),6/23/2021 18:00,1400  BLOCK HOTEL CIRCLE NORTH,92108,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM [$400 OR LESS] (M),3/16/2021 20:00,4900  BLOCK CASS STREET,92109,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/11/2021 10:10,11900  BLOCK VIA HACIENDA,92019,LA MESA UNINC,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),7/21/2021 14:10,2900  BLOCK B STREET,92102,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/6/2021 13:18,600  BLOCK SYCAMORE AVENUE,92081,VISTA,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/11/2021 17:10,1200  BLOCK IMPERIAL AVENUE,92101,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),3/26/2021 3:51,BROADWAY & BUENA VISTA AVENUE,91945,LEMON GROVE,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),5/1/2021 0:00,7400  BLOCK MISSION VALLEY ROAD,92108,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),5/1/2021 1:00,6900  BLOCK GOLFCREST DRIVE,92119,SAN DIEGO,Miscellanoues
FRAUD,SHERIFF,USE OTHERS ID WITH INTENT DEFRAUD:WITH PRIOR CONVICTION (F),4/27/2021 8:47,1300  BLOCK TAVERN ROAD,91901,ALPINE,Miscellanoues
FRAUD,SAN DIEGO,DEFRAUDING AN INNKEEPER [OVER $950] (F),4/8/2021 0:01,7700  BLOCK CONVOY COURT,92111,SAN DIEGO,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/17/2021 14:00,700  BLOCK SEACOAST DRIVE,91932,IMPERIAL BEACH,Miscellanoues
VANDALISM,SHERIFF,VANDALISM ($400 OR MORE) (F),4/28/2021 18:30,100 W  BLOCK D STREET,92024,ENCINITAS,Miscellanoues
VANDALISM,SHERIFF,VANDALISM [$400 OR LESS] (M),6/15/2021 10:38,1400  BLOCK LA HABRA DRIVE,92078,SAN MARCOS UNIN,Miscellanoues
FRAUD,SAN DIEGO,THEFT BY USE OF ACCESS CARD INFORMATION [OVER $950] (F),3/9/2021 13:30,3500  BLOCK ROSECRANS STREET,92110,SAN DIEGO,Miscellanoues
VANDALISM,SAN DIEGO,VANDALISM ($400 OR MORE) (F),3/9/2021 8:35,2400  BLOCK HOTEL CIRCLE PLACE,92108,SAN DIEGO,Miscellanoues
